,material_id,shg,pretty_formula,elements,cif,spacegroup_number
15,mp-685145,11.486556413251712,BN,"['B', 'N']","# generated using pymatgen
data_BN
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.09000596
_cell_length_b   2.09000596
_cell_length_c   2.09000600
_cell_angle_alpha   107.36943401
_cell_angle_beta   107.36943401
_cell_angle_gamma   106.53434742
_symmetry_Int_Tables_number   1
_chemical_formula_structural   BN
_chemical_formula_sum   'B1 N1'
_cell_volume   7.58367588
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  B  B0  1  0.00000000  0.00000000  0.00000000  1
  N  N1  1  0.33330000  0.33330000  0.66660000  1
",8
488,mp-1004528,0.3155134710701693,CsB3PbF12,"['Cs', 'B', 'Pb', 'F']","# generated using pymatgen
data_CsB3PbF12
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.71139951
_cell_length_b   6.78975001
_cell_length_c   6.78975001
_cell_angle_alpha   95.80811736
_cell_angle_beta   90.50385736
_cell_angle_gamma   90.50385736
_symmetry_Int_Tables_number   1
_chemical_formula_structural   CsB3PbF12
_chemical_formula_sum   'Cs1 B3 Pb1 F12'
_cell_volume   307.78542229
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  B  B0  1  0.49678300  0.99070300  0.99070300  1
  B  B1  1  0.99202800  0.49463300  0.02179800  1
  B  B2  1  0.99202800  0.02179800  0.49463300  1
  Cs  Cs3  1  0.57851000  0.50777100  0.50777100  1
  F  F4  1  0.40362200  0.16341700  0.93746200  1
  F  F5  1  0.40362200  0.93746200  0.16341700  1
  F  F6  1  0.46908000  0.83756800  0.83756800  1
  F  F7  1  0.70172900  0.03049000  0.03049000  1
  F  F8  1  0.89174000  0.64177000  0.91853500  1
  F  F9  1  0.89337800  0.47045100  0.19637900  1
  F  F10  1  0.98185300  0.31391400  0.89431700  1
  F  F11  1  0.18865000  0.55622100  0.05348300  1
  F  F12  1  0.89337800  0.19637900  0.47045100  1
  F  F13  1  0.89174000  0.91853500  0.64177000  1
  F  F14  1  0.98185300  0.89431700  0.31391400  1
  F  F15  1  0.18865000  0.05348300  0.55622100  1
  Pb  Pb16  1  0.05138800  0.97108700  0.97108700  1
",8
204,mp-555218,0.438281309312787,Ba4Br6O,"['Ba', 'Br', 'O']","# generated using pymatgen
data_Ba4Br6O
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   10.30100014
_cell_length_b   10.30100014
_cell_length_c   7.85920000
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   120.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Ba4Br6O
_chemical_formula_sum   'Ba8 Br12 O2'
_cell_volume   722.21708555
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ba  Ba0  1  0.19868000  0.80132000  0.00016000  1
  Ba  Ba1  1  0.33333333  0.66666667  0.41868000  1
  Ba  Ba2  1  0.60264000  0.80132000  0.00016000  1
  Ba  Ba3  1  0.80132000  0.19868000  0.50016000  1
  Ba  Ba4  1  0.39736000  0.19868000  0.50016000  1
  Ba  Ba5  1  0.80132000  0.60264000  0.50016000  1
  Ba  Ba6  1  0.66666667  0.33333333  0.91868000  1
  Ba  Ba7  1  0.19868000  0.39736000  0.00016000  1
  Br  Br8  1  0.71665900  0.85832950  0.39436000  1
  Br  Br9  1  0.53008000  0.46992000  0.20781000  1
  Br  Br10  1  0.14167050  0.28334100  0.39436000  1
  Br  Br11  1  0.28334100  0.14167050  0.89436000  1
  Br  Br12  1  0.85832950  0.71665900  0.89436000  1
  Br  Br13  1  0.85832950  0.14167050  0.89436000  1
  Br  Br14  1  0.06016000  0.53008000  0.70781000  1
  Br  Br15  1  0.46992000  0.93984000  0.70781000  1
  Br  Br16  1  0.14167050  0.85832950  0.39436000  1
  Br  Br17  1  0.53008000  0.06016000  0.20781000  1
  Br  Br18  1  0.46992000  0.53008000  0.70781000  1
  Br  Br19  1  0.93984000  0.46992000  0.20781000  1
  O  O20  1  0.33333333  0.66666667  0.09990000  1
  O  O21  1  0.66666667  0.33333333  0.59990000  1
",186
88,mp-1017534,86.43318649770943,ZnCdSe2,"['Zn', 'Cd', 'Se']","# generated using pymatgen
data_ZnCdSe2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.27000000
_cell_length_b   4.27000000
_cell_length_c   6.09000000
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   ZnCdSe2
_chemical_formula_sum   'Zn1 Cd1 Se2'
_cell_volume   111.03836100
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Zn  Zn0  1  0.50000000  0.50000000  0.50000000  1
  Cd  Cd1  1  0.00000000  0.00000000  0.00000000  1
  Se  Se2  1  0.00000000  0.50000000  0.75000000  1
  Se  Se3  1  0.50000000  0.00000000  0.25000000  1
",115
468,mp-7339,0.2194668515943965,BaSiO3,"['Ba', 'Si', 'O']","# generated using pymatgen
data_BaSiO3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.58000000
_cell_length_b   5.61100000
_cell_length_c   12.43100000
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   BaSiO3
_chemical_formula_sum   'Ba4 Si4 O12'
_cell_volume   319.45656178
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ba  Ba0  1  0.72851000  0.81000000  0.85607000  1
  Ba  Ba1  1  0.22851000  0.69000000  0.14393000  1
  Ba  Ba2  1  0.27149000  0.31000000  0.64393000  1
  Ba  Ba3  1  0.77149000  0.19000000  0.35607000  1
  Si  Si4  1  0.17660000  0.29720000  0.92620000  1
  Si  Si5  1  0.67660000  0.20280000  0.07380000  1
  Si  Si6  1  0.82340000  0.79720000  0.57380000  1
  Si  Si7  1  0.32340000  0.70280000  0.42620000  1
  O  O8  1  0.23890000  0.56970000  0.90080000  1
  O  O9  1  0.73890000  0.93030000  0.09920000  1
  O  O10  1  0.76110000  0.06970000  0.59920000  1
  O  O11  1  0.26110000  0.43030000  0.40080000  1
  O  O12  1  0.24370000  0.10820000  0.83410000  1
  O  O13  1  0.74370000  0.39180000  0.16590000  1
  O  O14  1  0.75630000  0.60820000  0.66590000  1
  O  O15  1  0.25630000  0.89180000  0.33410000  1
  O  O16  1  0.67370000  0.72180000  0.45680000  1
  O  O17  1  0.17370000  0.77820000  0.54320000  1
  O  O18  1  0.32630000  0.22180000  0.04320000  1
  O  O19  1  0.82630000  0.27820000  0.95680000  1
",19
117,mp-3277,2.9248678162303996,BAsO4,"['B', 'As', 'O']","# generated using pymatgen
data_BAsO4
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.46580000
_cell_length_b   4.64531949
_cell_length_c   4.46580000
_cell_angle_alpha   118.72965208
_cell_angle_beta   90.00000000
_cell_angle_gamma   118.72965208
_symmetry_Int_Tables_number   1
_chemical_formula_structural   BAsO4
_chemical_formula_sum   'B1 As1 O4'
_cell_volume   67.94606313
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  As  As0  1  0.00000000  0.00000000  0.00000000  1
  B  B1  1  0.75000000  0.50000000  0.25000000  1
  O  O2  1  0.02546000  0.73524000  0.59411000  1
  O  O3  1  0.85887000  0.26476000  0.97454000  1
  O  O4  1  0.70978000  0.73524000  0.14113000  1
  O  O5  1  0.40589000  0.26476000  0.29022000  1
",82
514,mp-6661,1.1378881830393333,BaTi(SiO3)3,"['Ba', 'Ti', 'Si', 'O']","# generated using pymatgen
data_BaTi(SiO3)3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.60000000
_cell_length_b   6.60000000
_cell_length_c   9.71000000
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   120.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   BaTi(SiO3)3
_chemical_formula_sum   'Ba2 Ti2 Si6 O18'
_cell_volume   366.30068682
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ba  Ba0  1  0.33333333  0.66666667  0.50000000  1
  Ba  Ba1  1  0.33333333  0.66666667  0.00000000  1
  Ti  Ti2  1  0.00000000  0.00000000  0.50000000  1
  Ti  Ti3  1  0.00000000  0.00000000  0.00000000  1
  Si  Si4  1  0.88866667  0.27733333  0.25000000  1
  Si  Si5  1  0.88866667  0.61133334  0.75000000  1
  Si  Si6  1  0.38866666  0.27733333  0.75000000  1
  Si  Si7  1  0.38866666  0.11133333  0.25000000  1
  Si  Si8  1  0.72266667  0.61133334  0.25000000  1
  Si  Si9  1  0.72266667  0.11133333  0.75000000  1
  O  O10  1  0.74966667  0.98633333  0.61670000  1
  O  O11  1  0.01366667  0.25033333  0.38330000  1
  O  O12  1  0.23666666  0.25033333  0.61670000  1
  O  O13  1  0.01366667  0.76333334  0.88330000  1
  O  O14  1  0.23666666  0.25033333  0.88330000  1
  O  O15  1  0.74966667  0.98633333  0.88330000  1
  O  O16  1  0.23666666  0.98633333  0.11670000  1
  O  O17  1  0.74966667  0.76333334  0.11670000  1
  O  O18  1  0.88866667  0.52733333  0.25000000  1
  O  O19  1  0.63866666  0.11133333  0.25000000  1
  O  O20  1  0.47266667  0.36133334  0.25000000  1
  O  O21  1  0.47266667  0.11133333  0.75000000  1
  O  O22  1  0.23666666  0.98633333  0.38330000  1
  O  O23  1  0.88866667  0.36133334  0.75000000  1
  O  O24  1  0.63866666  0.52733333  0.75000000  1
  O  O25  1  0.74966667  0.76333334  0.38330000  1
  O  O26  1  0.01366667  0.25033333  0.11670000  1
  O  O27  1  0.01366667  0.76333334  0.61670000  1
",188
380,mp-3338,0.2659785761593471,NaGaO2,"['Na', 'Ga', 'O']","# generated using pymatgen
data_NaGaO2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.49800000
_cell_length_b   7.20600000
_cell_length_c   5.29800000
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   NaGaO2
_chemical_formula_sum   'Na4 Ga4 O8'
_cell_volume   209.89927922
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Na  Na0  1  0.06590000  0.62310000  0.01110000  1
  Na  Na1  1  0.43410000  0.12310000  0.51110000  1
  Na  Na2  1  0.93410000  0.37690000  0.51110000  1
  Na  Na3  1  0.56590000  0.87690000  0.01110000  1
  Ga  Ga4  1  0.06330000  0.12600000  0.00000000  1
  Ga  Ga5  1  0.93670000  0.87400000  0.50000000  1
  Ga  Ga6  1  0.43670000  0.62600000  0.50000000  1
  Ga  Ga7  1  0.56330000  0.37400000  0.00000000  1
  O  O8  1  0.46360000  0.58640000  0.15840000  1
  O  O9  1  0.53640000  0.41360000  0.65840000  1
  O  O10  1  0.03640000  0.08640000  0.65840000  1
  O  O11  1  0.96360000  0.91360000  0.15840000  1
  O  O12  1  0.88470000  0.33510000  0.08000000  1
  O  O13  1  0.38470000  0.16490000  0.08000000  1
  O  O14  1  0.61530000  0.83510000  0.58000000  1
  O  O15  1  0.11530000  0.66490000  0.58000000  1
",33
33,mp-1227052,0.88377738766431,CaHF,"['Ca', 'H', 'F']","# generated using pymatgen
data_CaHF
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.70110862
_cell_length_b   3.70110862
_cell_length_c   3.70110862
_cell_angle_alpha   60.00000000
_cell_angle_beta   60.00000000
_cell_angle_gamma   60.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   CaHF
_chemical_formula_sum   'Ca1 H1 F1'
_cell_volume   35.84928460
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ca  Ca0  1  0.00000000  0.00000000  0.00000000  1
  F  F1  1  0.25000000  0.25000000  0.25000000  1
  H  H2  1  0.75000000  0.75000000  0.75000000  1
",216
0,mp-406,94.84627101774028,CdTe,"['Cd', 'Te']","# generated using pymatgen
data_CdTe
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.58049631
_cell_length_b   4.58049631
_cell_length_c   4.58049631
_cell_angle_alpha   60.00000000
_cell_angle_beta   60.00000000
_cell_angle_gamma   60.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   CdTe
_chemical_formula_sum   'Cd1 Te1'
_cell_volume   67.95518727
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Cd  Cd0  1  0.00000000  0.00000000  0.00000000  1
  Te  Te1  1  0.25000000  0.25000000  0.25000000  1
",216
572,mp-1986,23.156985688654338,ZnO,"['Zn', 'O']","# generated using pymatgen
data_ZnO
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.17420234
_cell_length_b   3.17420234
_cell_length_c   3.17420234
_cell_angle_alpha   60.00000000
_cell_angle_beta   60.00000000
_cell_angle_gamma   60.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   ZnO
_chemical_formula_sum   'Zn1 O1'
_cell_volume   22.61459552
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  O  O0  1  0.75000000  0.75000000  0.75000000  1
  Zn  Zn1  1  0.00000000  0.00000000  0.00000000  1
",216
184,mp-557391,0.9773425830210252,Na2Ca2(CO3)3,"['Na', 'Ca', 'C', 'O']","# generated using pymatgen
data_Na2Ca2(CO3)3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.94700000
_cell_length_b   6.56179648
_cell_length_c   6.56179648
_cell_angle_alpha   114.41202988
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Na2Ca2(CO3)3
_chemical_formula_sum   'Na2 Ca2 C3 O9'
_cell_volume   193.96063285
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  0.00000000  0.87360000  0.46580000  1
  C  C1  1  0.00000000  0.46580000  0.87360000  1
  C  C2  1  0.50000000  0.22530000  0.22530000  1
  Ca  Ca3  1  0.50000000  0.21659000  0.78341000  1
  Ca  Ca4  1  0.50000000  0.78341000  0.21659000  1
  Na  Na5  1  0.00000000  0.92630000  0.92630000  1
  Na  Na6  1  0.50000000  0.61220000  0.61220000  1
  O  O7  1  0.50000000  0.41240000  0.20980000  1
  O  O8  1  0.50000000  0.20980000  0.41240000  1
  O  O9  1  0.00000000  0.87570000  0.27270000  1
  O  O10  1  0.50000000  0.04150000  0.04150000  1
  O  O11  1  0.00000000  0.27270000  0.87570000  1
  O  O12  1  0.22610000  0.86960000  0.56080000  1
  O  O13  1  0.77390000  0.56080000  0.86960000  1
  O  O14  1  0.77390000  0.86960000  0.56080000  1
  O  O15  1  0.22610000  0.56080000  0.86960000  1
",38
335,mp-4342,15.537650008881352,KNbO3,"['K', 'Nb', 'O']","# generated using pymatgen
data_KNbO3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.99700000
_cell_length_b   3.99700000
_cell_length_c   4.06300000
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   KNbO3
_chemical_formula_sum   'K1 Nb1 O3'
_cell_volume   64.91052457
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  K  K0  1  0.50000000  0.50000000  0.49260000  1
  Nb  Nb1  1  0.00000000  0.00000000  0.01580000  1
  O  O2  1  0.50000000  0.00000000  0.97490000  1
  O  O3  1  0.00000000  0.50000000  0.97490000  1
  O  O4  1  0.00000000  0.00000000  0.47660000  1
",99
312,mp-703444,0.0608485137035349,B5H12NO12,"['B', 'H', 'N', 'O']","# generated using pymatgen
data_B5H12NO12
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   7.19022461
_cell_length_b   7.19022461
_cell_length_c   11.31920000
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   100.12450554
_symmetry_Int_Tables_number   1
_chemical_formula_structural   B5H12NO12
_chemical_formula_sum   'B10 H24 N2 O24'
_cell_volume   576.08244792
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  B  B0  1  0.10580000  0.10580000  0.50000000  1
  B  B1  1  0.60580000  0.60580000  0.00000000  1
  B  B2  1  0.29370000  0.10190000  0.31650000  1
  B  B3  1  0.10190000  0.29370000  0.68350000  1
  B  B4  1  0.79370000  0.60190000  0.18350000  1
  B  B5  1  0.60190000  0.79370000  0.81650000  1
  B  B6  1  0.96130000  0.07270000  0.30050000  1
  B  B7  1  0.07270000  0.96130000  0.69950000  1
  B  B8  1  0.46130000  0.57270000  0.19950000  1
  B  B9  1  0.57270000  0.46130000  0.80050000  1
  H  H10  1  0.45500000  0.10700000  0.18800000  1
  H  H11  1  0.10700000  0.45500000  0.81200000  1
  H  H12  1  0.95500000  0.60700000  0.31200000  1
  H  H13  1  0.60700000  0.95500000  0.68800000  1
  H  H14  1  0.70500000  0.05100000  0.25800000  1
  H  H15  1  0.05100000  0.70500000  0.74200000  1
  H  H16  1  0.20500000  0.55100000  0.24200000  1
  H  H17  1  0.55100000  0.20500000  0.75800000  1
  H  H18  1  0.99400000  0.49000000  0.50000000  1
  H  H19  1  0.49000000  0.99400000  0.50000000  1
  H  H20  1  0.49400000  0.99000000  0.00000000  1
  H  H21  1  0.99000000  0.49400000  0.00000000  1
  H  H22  1  0.99400000  0.68600000  0.50600000  1
  H  H23  1  0.68600000  0.99400000  0.49400000  1
  H  H24  1  0.49400000  0.18600000  0.99400000  1
  H  H25  1  0.18600000  0.49400000  0.00600000  1
  H  H26  1  0.13300000  0.01700000  0.03100000  1
  H  H27  1  0.01700000  0.13300000  0.96900000  1
  H  H28  1  0.63300000  0.51700000  0.46900000  1
  H  H29  1  0.51700000  0.63300000  0.53100000  1
  H  H30  1  0.00700000  0.92500000  0.95700000  1
  H  H31  1  0.92500000  0.00700000  0.04300000  1
  H  H32  1  0.50700000  0.42500000  0.54300000  1
  H  H33  1  0.42500000  0.50700000  0.45700000  1
  N  N34  1  0.01830000  0.01830000  0.00000000  1
  N  N35  1  0.51830000  0.51830000  0.50000000  1
  O  O36  1  0.28480000  0.11360000  0.43550000  1
  O  O37  1  0.11360000  0.28480000  0.56450000  1
  O  O38  1  0.78480000  0.61360000  0.06450000  1
  O  O39  1  0.61360000  0.78480000  0.93550000  1
  O  O40  1  0.94370000  0.08190000  0.41880000  1
  O  O41  1  0.08190000  0.94370000  0.58120000  1
  O  O42  1  0.44370000  0.58190000  0.08120000  1
  O  O43  1  0.58190000  0.44370000  0.91880000  1
  O  O44  1  0.13510000  0.08150000  0.24740000  1
  O  O45  1  0.08150000  0.13510000  0.75260000  1
  O  O46  1  0.63510000  0.58150000  0.25260000  1
  O  O47  1  0.58150000  0.63510000  0.74740000  1
  O  O48  1  0.46340000  0.10960000  0.26260000  1
  O  O49  1  0.10960000  0.46340000  0.73740000  1
  O  O50  1  0.96340000  0.60960000  0.23740000  1
  O  O51  1  0.60960000  0.96340000  0.76260000  1
  O  O52  1  0.81430000  0.05090000  0.22420000  1
  O  O53  1  0.05090000  0.81430000  0.77580000  1
  O  O54  1  0.31430000  0.55090000  0.27580000  1
  O  O55  1  0.55090000  0.31430000  0.72420000  1
  O  O56  1  0.93870000  0.58690000  0.47430000  1
  O  O57  1  0.58690000  0.93870000  0.52570000  1
  O  O58  1  0.43870000  0.08690000  0.02570000  1
  O  O59  1  0.08690000  0.43870000  0.97430000  1
",41
460,mp-697111,0.4292737558501012,H2O,"['H', 'O']","# generated using pymatgen
data_H2O
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.50190000
_cell_length_b   4.50202145
_cell_length_c   7.32800000
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   119.99910764
_symmetry_Int_Tables_number   1
_chemical_formula_structural   H2O
_chemical_formula_sum   'H8 O4'
_cell_volume   128.62441156
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  H  H0  1  0.66360000  0.32720000  0.30370000  1
  H  H1  1  0.33640000  0.67280000  0.80370000  1
  H  H2  1  0.53630000  0.07260000  0.48170000  1
  H  H3  1  0.46370000  0.92740000  0.98170000  1
  H  H4  1  0.45140000  0.54960000  0.51830000  1
  H  H5  1  0.09820000  0.54960000  0.51830000  1
  H  H6  1  0.54860000  0.45040000  0.01830000  1
  H  H7  1  0.90180000  0.45040000  0.01830000  1
  O  O8  1  0.66480000  0.32960000  0.43690000  1
  O  O9  1  0.33520000  0.67040000  0.93690000  1
  O  O10  1  0.32550000  0.65100000  0.56310000  1
  O  O11  1  0.67450000  0.34900000  0.06310000  1
",36
478,mp-606393,0.8428163371840123,NbBr3O,"['Nb', 'Br', 'O']","# generated using pymatgen
data_NbBr3O
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   11.63450000
_cell_length_b   11.63450000
_cell_length_c   3.95260000
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   NbBr3O
_chemical_formula_sum   'Nb4 Br12 O4'
_cell_volume   535.03022162
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Nb  Nb0  1  0.37520000  0.12480000  0.20000000  1
  Nb  Nb1  1  0.62480000  0.87520000  0.20000000  1
  Nb  Nb2  1  0.87520000  0.37520000  0.80000000  1
  Nb  Nb3  1  0.12480000  0.62480000  0.80000000  1
  Br  Br4  1  0.89650000  0.60350000  0.75700000  1
  Br  Br5  1  0.39650000  0.89650000  0.24300000  1
  Br  Br6  1  0.10350000  0.39650000  0.75700000  1
  Br  Br7  1  0.10670000  0.83430000  0.74700000  1
  Br  Br8  1  0.60350000  0.10350000  0.24300000  1
  Br  Br9  1  0.83430000  0.89330000  0.25300000  1
  Br  Br10  1  0.89330000  0.16570000  0.74700000  1
  Br  Br11  1  0.66570000  0.39330000  0.74700000  1
  Br  Br12  1  0.60670000  0.66570000  0.25300000  1
  Br  Br13  1  0.16570000  0.10670000  0.25300000  1
  Br  Br14  1  0.39330000  0.33430000  0.25300000  1
  Br  Br15  1  0.33430000  0.60670000  0.74700000  1
  O  O16  1  0.62460000  0.87540000  0.75900000  1
  O  O17  1  0.12460000  0.62460000  0.24100000  1
  O  O18  1  0.37540000  0.12460000  0.75900000  1
  O  O19  1  0.87540000  0.37540000  0.24100000  1
",113
22,mp-1219182,5.663197691945011,SiGe,"['Si', 'Ge']","# generated using pymatgen
data_SiGe
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.98497663
_cell_length_b   3.98497663
_cell_length_c   3.98497663
_cell_angle_alpha   60.00000000
_cell_angle_beta   60.00000000
_cell_angle_gamma   60.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   SiGe
_chemical_formula_sum   'Si1 Ge1'
_cell_volume   44.74683675
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ge  Ge0  1  0.75000000  0.75000000  0.75000000  1
  Si  Si1  1  0.00000000  0.00000000  0.00000000  1
",216
